Letter,Category,Probability
E,train,1.6616258369239745e-09
E,train,1.2151659678494298e-09
E,train,5.663983957413313e-14
E,train,5.626127005681908e-14
E,train,4.278215965086013e-13
E,train,1.7156305887056078e-07
E,train,2.247433196576193e-13
E,train,1.9410048679446845e-08
E,train,2.2593839993367837e-11
E,train,0.00011274650751147419
E,train,8.81163197963275e-12
E,train,2.5672876384502713e-19
E,train,1.1069224530035893e-11
E,train,1.6546929373362218e-06
E,train,1.8590440263046258e-14
E,train,1.1243714071995749e-18
E,train,1.2351008535915753e-06
E,train,2.5388715752455407e-17
E,train,2.837361151152712e-13
E,train,1.757424456627632e-06
E,train,5.264939062499252e-08
E,train,8.461405881510231e-11
E,train,7.491752835907751e-20
E,train,1.8204106624897243e-11
E,train,4.663415920785896e-13
E,train,3.481023859463507e-14
E,train,3.578325572664361e-22
E,train,1.5768784119175178e-13
E,train,1.0180351006638944e-10
E,train,6.244267445284114e-25
E,train,2.4298422415809518e-20
E,train,1.930029469576766e-08
E,train,1.550418701949377e-17
E,train,1.5496713103857473e-06
E,train,7.77671138705344e-20
E,train,9.909587527726776e-15
E,train,3.168443072354421e-05
E,train,1.709882756217862e-11
E,train,3.33632815818774e-10
E,train,2.3374778379547934e-07
E,train,5.518917200500217e-18
E,train,6.046178881620728e-16
E,train,5.580642261145408e-21
E,train,4.2419307015922737e-23
E,train,3.522315468809656e-12
E,train,4.97889672165222e-17
E,train,1.2834729062622411e-21
E,train,1.0026902268547855e-13
E,train,1.314861947321333e-06
E,train,1.5041624890077543e-10
E,train,1.8637580012637045e-07
E,train,5.373833244847826e-15
E,train,2.8976722063478455e-11
E,train,1.47481404866312e-09
E,train,3.042384053020264e-13
E,train,1.0793716638903935e-20
E,train,1.0859682077202226e-11
E,train,1.0398081592803698e-14
E,train,6.847292336463412e-18
E,train,4.639744729571598e-17
E,train,3.2166488469818625e-20
E,train,5.98344920973385e-16
E,train,2.5398688324845405e-25
E,train,2.6502190470390624e-14
E,train,1.6174305886057679e-15
E,train,4.3063266707791324e-18
E,train,1.7541124179842882e-06
E,train,1.2203836828220778e-15
E,train,2.982945447181813e-14
E,train,4.6360863150634006e-23
E,train,1.4834617090286883e-08
E,train,7.923825317632122e-22
E,train,7.96357035870443e-10
E,train,2.3521998219100566e-14
E,train,7.549896885244382e-15
E,train,1.3623172034904485e-11
E,train,2.5660195320495718e-23
E,train,4.17585985681839e-17
E,train,2.496882416380686e-07
E,train,2.032365942206127e-10
E,train,5.719973126394398e-17
E,train,2.6052069548228946e-22
E,train,1.7932647722318507e-07
E,train,7.011088573409632e-18
E,train,1.8594128244498603e-14
E,train,8.628506560112638e-22
E,train,8.464758866466582e-05
E,train,1.216445998386599e-24
E,train,2.7677152118870145e-27
E,train,7.495682957345869e-24
E,train,1.4248952020473126e-17
E,train,3.65845102046655e-21
E,train,1.0170889908067693e-08
E,train,3.4068198262460214e-10
E,train,5.577337560680462e-07
E,train,7.496857270274093e-16
E,train,8.196666385629214e-06
E,train,1.164316750922479e-14
E,train,4.96551042471205e-15
E,train,4.181912195005966e-12
E,train,7.674717805716824e-11
E,train,8.913196847259997e-10
E,train,2.5156759419444512e-17
E,train,2.9379840782439715e-09
E,train,4.1683753301806146e-19
E,train,4.1942724588642515e-22
E,train,9.645141574310401e-08
E,train,6.461453594397426e-11
E,train,1.0620994535248673e-11
E,train,1.7696809558439106e-18
E,train,1.149805402798909e-12
E,train,4.997524616356941e-10
E,train,4.4185949387223755e-13
E,train,9.458601901712882e-09
E,train,1.698787985282557e-11
E,train,1.0026902268547855e-13
E,train,1.0184548795495846e-17
E,train,1.210612582402959e-10
E,train,1.844426333263982e-05
E,train,0.012821612879633904
E,train,3.824269026453386e-12
E,train,1.2366125484719603e-11
E,train,1.2513355629462097e-10
E,train,1.6839659338074853e-06
E,train,7.229290950594436e-13
E,train,1.5667458575777446e-16
E,train,9.006209627435603e-22
E,train,3.182331920767792e-14
E,train,5.311003720143148e-11
E,train,6.272927462842512e-14
E,train,2.4801189283607528e-05
E,train,1.2380406815282186e-06
E,train,2.990382996164327e-23
E,train,9.069403688883974e-15
E,train,1.7502826210602507e-07
E,train,4.920330216701097e-16
E,train,1.3885834620813373e-17
E,train,1.630357473914046e-05
E,train,7.230607845213628e-26
E,train,4.1310213736620954e-17
E,train,1.6162723447857944e-21
E,train,1.2575952723636874e-07
E,train,1.1362661706719804e-13
E,train,7.115928679635175e-11
E,train,9.344589235095609e-17
E,train,9.529170416694603e-20
E,train,2.2145455383304008e-16
E,train,9.345111490199898e-12
E,train,3.692798600241076e-08
E,train,1.0315333081375686e-18
E,train,2.672570823501752e-13
E,train,8.548981078604356e-09
E,train,5.183919290391909e-22
E,train,5.588220424596058e-12
E,train,2.8296773856158072e-27
E,train,3.262034739548447e-13
E,train,7.668997244390299e-22
E,train,2.1949677296717596e-22
E,train,1.174637886958152e-10
E,train,1.0709990228008337e-08
E,train,9.725898607532493e-14
E,train,1.1058718229925561e-18
E,train,4.25051907191297e-14
E,train,1.0561858298361294e-16
E,train,2.4038455899025897e-18
E,train,1.836409299203485e-20
E,train,1.4653004365428046e-09
E,train,2.7374756975118153e-11
E,train,1.5553877630303248e-11
E,train,2.0027553291994404e-13
E,train,7.714576939859695e-19
E,train,2.1615242928874068e-10
E,train,1.5366068533784476e-23
E,train,1.94347346369768e-18
E,train,0.00017487067088950425
E,train,1.956519326995476e-06
E,train,2.891912860389117e-19
E,train,7.229290950594436e-13
E,train,4.892079630280932e-08
E,train,3.1726943988674705e-11
E,train,4.7748031223315834e-11
E,train,3.3480832074199854e-25
E,train,1.8413547729790438e-20
E,train,1.0564614368871114e-13
E,train,2.3662798811856754e-14
E,train,8.93747298391645e-10
E,train,6.670694273704088e-23
E,train,2.904566608660352e-15
E,train,7.257440302055329e-06
E,train,1.3358303476707079e-06
E,train,5.720758617104078e-17
E,train,1.4968450923191767e-09
E,train,3.351856037170364e-08
E,train,1.6602084629475412e-14
E,train,5.703718215954723e-06
E,train,4.6539915388166264e-07
E,train,6.17417033298151e-13
E,train,6.474656921717781e-10
E,train,5.725445725163203e-12
E,train,2.4675192039800554e-23
E,train,1.0996831161433758e-19
E,train,9.514716271807888e-12
E,train,9.492564720381402e-12
E,train,1.4012179749291719e-14
E,train,1.9221683272840906e-11
E,train,2.434897561354177e-10
E,train,4.506985074350435e-19
E,train,1.307796619402162e-17
E,train,1.3818997103830108e-16
E,train,7.546581280651473e-16
E,train,3.9395472018085106e-25
E,train,8.144042894491638e-14
E,train,5.4738002056316763e-17
E,train,8.613292371006942e-12
E,train,1.9033215975516882e-11
E,train,1.0181719176056425e-16
E,train,1.6929520896269423e-08
E,train,1.6198036547533786e-20
E,train,1.3146993216306413e-10
E,train,5.720758617104078e-17
E,train,3.659158479690783e-12
E,train,9.213561857901453e-11
E,train,9.371658310497466e-11
E,train,1.7000905222250653e-15
E,train,5.770687900622269e-17
E,train,1.2316105824083934e-07
E,train,3.040998628991076e-16
E,train,4.555568162284418e-14
E,train,2.227199674686986e-11
E,train,2.3984418915995107e-14
E,train,3.0942096107544614e-10
E,train,8.071599829930474e-16
E,train,2.1174949543355942e-13
E,train,4.711707646265495e-08
E,train,6.197358004556008e-08
E,train,3.352667066488844e-20
E,train,4.18675494273657e-09
E,train,9.394875988277818e-10
E,train,6.512026161364926e-13
E,train,6.093630045000964e-10
E,train,5.82632696971043e-14
E,train,2.1630134434828783e-17
E,train,5.284362279594987e-17
E,train,2.6755228588193347e-10
E,train,1.0505283754014272e-08
E,train,4.3528370952117257e-07
E,train,3.52407956061198e-14
E,train,3.398034323254251e-06
E,train,4.688939937280007e-14
E,train,2.438700676066219e-06
E,train,6.646634449879993e-17
E,train,2.028802303835186e-14
E,train,7.464840479087798e-08
E,train,3.752914151048791e-15
E,train,3.1849704072226654e-16
E,train,2.775428242784983e-08
E,train,7.103431341401456e-13
E,train,4.532314482080151e-18
E,train,5.1548497026487894e-08
E,train,6.22194966126699e-06
E,train,3.391044735322809e-15
E,train,1.108585180542522e-15
E,train,4.0985911886615156e-10
E,train,4.159974976796453e-14
E,train,6.670491609295443e-15
E,train,2.896406899044468e-11
E,train,1.0482194505564892e-14
E,train,5.2310799870383326e-14
E,train,5.123678548102362e-08
E,train,2.0957445501235128e-10
E,train,8.846387104759777e-20
E,train,1.190985786554688e-12
E,train,3.3747900307634637e-12
E,train,1.7099365257067234e-09
E,train,1.3170545383467402e-12
E,train,5.893281088825697e-12
E,train,2.3801766425315084e-14
E,train,1.2670804509784528e-11
E,train,1.6523803159085304e-10
E,train,3.1091503070040938e-12
E,train,9.084422667240966e-13
E,train,1.3747961479802014e-16
E,train,5.478129258676195e-15
E,train,4.111498546256859e-23
E,train,4.193608765490353e-05
E,train,1.274964749525603e-14
E,train,3.2923319561069253e-13
E,train,1.4048906609434513e-20
E,train,2.0168725081719603e-18
E,train,2.572394919297949e-08
E,train,1.5374796991096673e-09
E,train,1.667254252409392e-13
E,train,4.569144967041539e-21
E,train,1.7097398297431383e-18
E,train,1.4838557466090307e-11
E,train,4.004436598449186e-20
E,train,3.2859766340223584e-13
E,train,8.799522742408694e-12
E,train,1.2492971279698395e-07
E,train,7.785193659442385e-14
E,train,3.0113691953545535e-21
E,train,1.177879040133265e-15
E,train,1.9358482531055344e-22
E,train,1.8817771785251125e-09
E,train,1.4854859963636668e-12
E,train,1.1455707259536152e-14
E,train,7.865973202569876e-06
E,train,7.999017270776676e-08
E,train,6.748030662957049e-18
E,train,1.8678364410718018e-11
E,train,2.3799919812717008e-09
E,train,5.973825523142295e-08
E,train,6.431455368272054e-10
E,train,2.2003124235099356e-18
E,train,2.1779036500678764e-14
E,train,3.510442825316318e-09
E,train,3.201061105073677e-08
E,train,1.0065953875548067e-13
E,train,1.6915517597748675e-11
E,train,5.929168809328682e-23
E,train,5.587576652033022e-06
E,train,2.9653554766021636e-17
E,train,1.9243824311843127e-09
E,train,6.287296514169641e-23
E,train,4.522026737540155e-16
E,train,4.0311439082618694e-12
E,train,1.3534266762871283e-10
E,train,6.377204757242747e-15
E,train,3.4201197074489044e-22
E,train,5.1659412747540046e-06
E,train,1.8415387270653838e-11
E,train,2.6298196259544326e-11
E,train,1.3472985926910042e-07
E,train,2.4530370614016077e-16
E,train,5.653848361166468e-14
E,train,4.0503433776117745e-19
E,train,6.46711620345096e-14
E,train,1.437853569541403e-08
E,train,3.729991604473071e-08
E,train,1.3746119585482386e-13
E,train,1.1684882228468751e-10
E,train,3.912991689025182e-14
E,train,7.614644331743747e-11
E,train,3.231060980834338e-13
E,train,1.545498440380395e-19
E,train,9.82217329692503e-09
E,train,5.304084537034737e-13
E,train,1.8534227308464324e-07
E,train,6.875496838532058e-10
E,train,6.528849997525926e-14
E,train,1.876567304326393e-11
E,train,1.6708494143813368e-08
E,train,6.024814723098747e-23
E,train,1.1555230911068678e-17
E,train,9.628711134410732e-19
E,train,6.330581248930246e-19
E,train,0.00012112166587030515
E,train,5.0495899643751216e-14
E,train,1.2635157651665692e-15
E,train,9.32925611762947e-13
E,train,1.575003771847605e-08
E,train,1.6207626174491452e-07
E,train,3.403656208874478e-14
E,train,2.480352589984136e-09
E,train,3.0611026218907374e-21
E,train,1.2462452332329121e-06
E,train,4.339860126134501e-15
E,train,3.1288857336224164e-18
E,train,2.613897095216089e-06
E,train,2.226146697537068e-11
E,train,1.1850796732826296e-10
E,train,1.4041890480237518e-12
E,train,3.537350830477913e-15
E,train,5.877262218567658e-12
E,train,1.0971079767514548e-16
E,train,2.440630231009995e-14
E,train,1.762967076501809e-05
E,train,5.153661435559438e-19
E,train,2.0136241323440637e-22
E,train,8.759500069732695e-12
E,train,5.48711875936192e-09
E,train,6.186228829543894e-13
E,train,5.0826803703329926e-12
E,train,2.276478051205233e-12
E,train,4.140246019474983e-19
E,train,1.0342811210687698e-15
E,train,3.3492015916969658e-21
E,train,2.1667617710696317e-18
E,train,3.2497572341472214e-13
E,train,5.103352636315339e-12
E,train,2.856128251608249e-19
E,train,7.311824214671636e-14
E,train,2.239719867902501e-11
E,train,4.032338005166558e-11
E,train,6.843956333596598e-16
E,train,1.3077059400623536e-11
E,train,6.81048495376757e-10
E,train,4.4873154671221105e-12
E,train,4.1350481524114746e-14
E,train,3.5723344282700964e-09
E,train,2.4412152318334744e-19
E,train,5.175863286317788e-20
E,train,6.844897484370449e-07
E,train,1.576406722515035e-20
E,train,1.6208217624241891e-22
E,train,1.3087888817153726e-07
E,train,1.5788527440736139e-13
E,train,2.161216094975771e-09
E,train,2.499215042917058e-06
E,train,0.00040985882515087724
E,train,1.8526838591916006e-13
E,train,1.8457464445731375e-09
E,train,2.9491975510609336e-06
E,train,1.3040235785021389e-20
E,train,4.797020446505669e-19
E,train,5.112763926218658e-16
E,train,7.116038767988522e-18
E,train,8.733267442551096e-10
E,train,2.1102565528341444e-10
E,train,9.588711588044509e-21
E,train,3.30181739293653e-23
E,train,1.944151101636012e-15
E,train,2.5301649657194503e-05
E,train,1.8112054021912627e-05
E,train,1.836907362329221e-12
E,train,9.844885323628816e-13
E,train,2.1163371002330678e-06
E,train,1.4949716472894246e-15
E,train,6.571611947648291e-15
E,train,2.302367185791354e-09
E,train,5.7133910047468817e-08
E,train,9.84088955312609e-20
E,train,0.00015902284940239042
E,train,2.328424812958474e-07
E,train,4.0880510088214805e-10
E,train,4.093501786428533e-07
E,train,1.2318172082359524e-07
E,train,1.1090791695652379e-24
E,train,1.5968063951313097e-16
E,train,3.9584779912513424e-20
E,train,5.137026093393615e-08
E,train,1.181269956212224e-18
E,train,4.760915969049878e-15
E,train,8.805996106490395e-25
E,train,4.061654484965871e-11
E,train,2.1213086778289593e-15
E,train,7.366894523635029e-18
E,train,5.0337060399122284e-17
E,train,2.89380547858196e-15
E,train,2.9848534471290186e-17
E,train,3.4254019163227484e-14
E,train,8.156237640832842e-07
E,train,2.3547368695520515e-17
E,train,8.927344907760926e-08
E,train,1.6608809054637075e-13
E,train,4.095658534541968e-11
E,train,0.0016147869173437357
E,train,4.520162466548072e-09
E,train,1.2180331713565307e-18
E,train,1.2454147508833557e-06
E,train,5.820234960523011e-16
E,train,8.475409957187097e-11
E,train,3.898435920746124e-07
E,train,2.8738806039790843e-13
E,train,
E,train,4.281744401529996e-16
E,train,1.5688717856812732e-20
E,train,1.7865639836736192e-25
E,train,5.780361966856162e-09
E,train,5.714923645427916e-06
E,train,1.700968061063915e-13
E,train,9.887375888630045e-17
E,train,1.692538731390414e-08
E,train,3.0126531783025712e-05
E,train,1.0020294041996331e-19
E,train,7.702283255639486e-12
E,train,9.829317804133098e-08
E,train,1.31674305521301e-05
E,train,3.3174168273530924e-11
E,train,4.7107176558941997e-20
E,train,2.0158699742030967e-13
E,train,0.02476690150797367
E,train,1.3867842199033475e-06
E,train,4.674963399956609e-22
E,train,1.930647622981545e-16
E,train,8.410181530609578e-17
E,train,4.133392033593003e-14
E,train,7.801416401775896e-09
E,train,1.2039843875317184e-19
E,train,1.1453908796830894e-15
E,train,3.009967153451941e-14
E,train,8.33030000535473e-08
E,train,2.26398299679998e-18
E,train,2.9835547921130967e-10
E,train,3.1200241771677656e-14
E,train,1.1064358386740289e-13
E,train,4.501031298786984e-07
E,train,2.492654915661384e-24
E,train,5.866983026519331e-15
E,train,1.170817371508194e-25
E,train,3.6752310084153805e-09
E,train,1.377395215639292e-15
E,train,4.200990133540472e-06
E,train,1.1315860470872963e-09
E,train,3.3940909978380507e-12
E,train,3.229613687594224e-09
E,train,2.8529210993610832e-08
E,train,5.797220884763699e-13
E,train,3.9327115786136346e-08
E,train,3.6638912206399255e-06
E,train,4.814964616253747e-13
E,train,3.648225290949547e-19
E,train,1.3676352801986202e-12
E,train,1.0943288748864032e-15
E,train,0.00012000377319054678
E,train,8.729213532565616e-12
E,train,2.27063246677206e-12
E,train,2.3387408177792765e-16
E,train,9.634410822421529e-18
E,train,2.089711337305289e-08
E,train,5.6339286534645705e-12
E,train,2.098761830993112e-09
E,train,1.1134429627106078e-21
E,train,5.062756312269878e-13
E,train,3.929962841156369e-14
E,train,1.1322010646081802e-17
E,train,1.6716603483944194e-14
E,train,5.2462772298318206e-18
E,train,2.9993908832320892e-12
E,train,5.848575746966733e-13
E,train,1.3821408447812263e-14
E,train,1.1962790784011967e-12
E,train,2.002295043025573e-15
E,train,6.203271141203004e-08
E,train,4.3434464358504954e-11
E,train,8.408917774409477e-20
E,train,9.22365821416117e-14
E,train,3.107488266895925e-17
E,train,2.865274646135189e-18
E,train,2.993495411946455e-14
E,train,1.5640328854260588e-07
E,train,3.572630732917581e-11
E,train,1.164844208926646e-16
E,train,1.099130897408429e-09
E,train,2.2862478488150373e-07
E,train,1.0056036030296138e-16
E,train,9.800162863302644e-21
E,train,4.481274129563179e-17
E,train,2.0330267417462133e-12
E,train,2.592759786534441e-18
E,train,2.5519690289876135e-18
E,train,1.2039072516678573e-10
E,train,9.213210749869916e-11
E,train,2.427011499758769e-13
E,train,1.3412358788704448e-13
E,train,2.9291225445149394e-08
E,train,5.644195666398844e-10
E,train,4.3451303666230956e-10
E,train,1.2666073416767176e-06
E,train,2.186502053090162e-22
E,train,9.563595471107078e-10
E,train,3.9956402300513386e-16
E,train,1.4902707973912799e-12
E,train,7.727425991263818e-17
E,train,2.9287295734395407e-17
E,train,5.45516958360792e-15
E,train,1.6820724373710718e-16
E,train,2.738665761192363e-19
E,train,7.655398093220356e-09
E,train,2.238801852239014e-11
E,train,1.3484395907927992e-19
E,train,3.1577398861552157e-15
E,train,2.5088243114923525e-13
E,train,5.651677043028158e-12
E,train,1.3270325593603416e-12
E,train,1.114667247392731e-09
